Quarter,AdSet,Ad,Vendor,Impressions,CTR,UPV,BR,Av_TOP,Cost,Start_Date,End_Date
FY19Q4,FA20_MPH_ALL_LI_TEXT,ALL_LI_TEXT,LI_TEXT,14413,0.0041,40,0.95, 00:09:05.0,314.12,Jan-19,May-19
FY19Q4,FA20_POL_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,281094,0.0025,441,0.8865, 00:01:45.0,1039.67,Feb-19,Feb-20
FY19Q4,FA20_POL_ALL_LI_TEXT,ALL_LI_TEXT,LI_TEXT,16618,0.0051,56,0.8298, 00:03:00.0,454.05,Feb-19,May-19
FY19Q4,FA20_UG_TL_DBM_DISP,TL_DBM_DISP,DBM_DISP,697602,0.0016,1361,0.8313, 00:01:30.0,8058.08,Mar-19,Jun-20
FY19Q4,FA20_UG_TL_FB_CAR,TL_FB_CAR,FB_CAR,36579,0.0027,63,0.9333, 00:01:25.0,145.68,Mar-19,Nov-19
FY19Q4,FA20_UG_TL_FB_DISP,TL_FB_DISP,FB_DISP,215179,0.0033,389,0.9326, 00:02:25.0,694.6,Mar-19,Mar-20
FY19Q4,FA20_UG_TL_FB_VID,TL_FB_VID,FB_VID,226544,0.0056,374,0.9673, 00:02:15.0,1521.8,Mar-19,Nov-19
FY19Q4,FA20_UG_TL_IG_CAR,TL_IG_CAR,IG_CAR,40681,0.0016,31,0.9667, 00:00:20.0,289.79,Mar-19,Nov-19
FY19Q4,FA20_UG_TL_IG_DISP,TL_IG_DISP,IG_DISP,136517,0.0016,127,0.9478, 00:00:15.0,886.87,Mar-19,Mar-20
FY19Q4,FA20_UG_TL_IG_VID,TL_IG_VID,IG_VID,207557,0.0012,107,0.9714, 00:00:20.0,1328.1,Mar-19,Nov-19
FY19Q4,FA20_UNI_ALL_BDN_VID,ALL_BDN_VID,BDN_VID,23804,0.0704,989,0.9223, 00:01:10.0,952.16,Mar-19,Jun-19
FY19Q4,FA20_UNI_ALL_DBM_VID,ALL_DBM_VID,DBM_VID,53656,0.0062,196,0.7862, 00:01:30.0,1505.8,Mar-19,Jul-19
FY19Q4,FA20_UNI_ALL_YT_VID,ALL_YT_VID,YT_VID,3526,0.0014,12,1,NA,79.52,Mar-19,Jul-19
FY19Q4,SU19_IC_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,190501,0.0039,649,0.7932, 00:01:00.0,430.8,Feb-19,Jun-20
FY19Q4,SU19_IC_ALL_IG_DISP,ALL_IG_DISP,IG_DISP,137785,0.0059,655,0.977, 00:06:40.0,1386.14,Feb-19,Feb-20
FY20Q1,FA19_DC_WA_FB_DISP,WA_FB_DISP,FB_DISP,15086,0.0103,31,0.9333, 00:03:30.0,105.02,Aug-18,Aug-19
FY20Q1,FA19_DC_WA_FB_VID,WA_FB_VID,FB_VID,41436,0.0128,86,0.9481, 00:00:25.0,353.58,Sep-18,Jul-19
FY20Q1,FA19_DC_WA_IG_DISP,WA_IG_DISP,IG_DISP,17264,0.0057,44,1,NA,111.78,Aug-18,Jul-19
FY20Q1,FA19_DC_WA_IG_VID,WA_IG_VID,IG_VID,1546,0.0129,7,1,NA,21.72,Sep-18,Jul-19
FY20Q1,FA19_DC_WA_VMEA_DISP,WA_VMEA_DISP,VMEA_DISP,408752,0.0046,1234,0.9457, 00:02:20.0,0,May-19,Jan-20
FY20Q1,FA19_TR_CU_FB_DISP,CU_FB_DISP,FB_DISP,95393,0.0067,67,0.9697, 00:00:15.0,728.17,Aug-18,Aug-19
FY20Q1,FA19_TR_CU_FB_VID,CU_FB_VID,FB_VID,29604,0.0059,29,0.9643, 00:00:05.0,206.98,Aug-18,Jul-19
FY20Q1,FA19_TR_CU_IG_DISP,CU_IG_DISP,IG_DISP,13177,0.0022,3,1,NA,68.72,Aug-18,Jul-19
FY20Q1,FA19_TR_CU_IG_VID,CU_IG_VID,IG_VID,26085,0.0032,9,1,NA,260.08,Aug-18,Jul-19
FY20Q1,FA20_CGCY_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,232240,0.0027,421,0.8943, 00:01:55.0,546.3,Aug-19,Oct-19
FY20Q1,FA20_CGCY_ALL_GM_TEXT,ALL_GM_TEXT,GM_TEXT,32941,0.3234,67,0.8333, 00:01:25.0,2288.58,Aug-19,Sep-19
FY20Q1,FA20_CGCY_ALL_IG_DISP,ALL_IG_DISP,IG_DISP,130220,0.0077,767,0.9802, 00:04:35.0,1708.29,Aug-19,Oct-19
FY20Q1,FA20_CGCY_ALL_LI_DISP,ALL_LI_DISP,LI_DISP,22039,0.0052,90,0.8378, 00:00:45.0,688.59,Aug-19,Nov-19
FY20Q1,FA20_CLR_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,147159,0.0052,590,0.9761, 00:04:10.0,1227.65,Aug-19,Nov-19
FY20Q1,FA20_CLR_TL_FB_DISP,TL_FB_DISP,FB_DISP,1189,0.005,5,1,NA,14.28,Aug-19,Nov-19
FY20Q1,FA20_DC_WA_DBM_DISP,WA_DBM_DISP,DBM_DISP,165408,0.0013,496,0.7629, 00:00:15.0,2392.25,Aug-19,May-20
FY20Q1,FA20_DC_WA_FB_DISP,WA_FB_DISP,FB_DISP,274144,0.0027,420,0.9123, 00:02:00.0,621.1,Aug-19,Ongoing
FY20Q1,FA20_DC_WA_IG_DISP,WA_IG_DISP,IG_DISP,6992,0.0067,41,0.9756, 00:15:45.0,80.93,Aug-19,Ongoing
FY20Q1,FA20_GR_ALL_DBM_DISP,ALL_DBM_DISP,DBM_DISP,1277349,0.0007,1459,0.7799, 00:00:35.0,18821.71,Aug-19,Jun-20
FY20Q1,FA20_GR_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,1637142,0.0026,2027,0.8952, 00:01:25.0,3838.2,Aug-19,Feb-20
FY20Q1,FA20_GR_ALL_IG_DISP,ALL_IG_DISP,IG_DISP,68081,0.0074,393,0.9793, 00:08:10.0,1057.72,Aug-19,Ongoing
FY20Q1,FA20_GR_ALL_LI_TEXT,ALL_LI_TEXT,LI_TEXT,1675,0.4645,34,0.7619, 00:00:55.0,251.25,Aug-19,Jun-20
FY20Q1,FA20_TR_CU_DBM_DISP,CU_DBM_DISP,DBM_DISP,119579,0.0009,311,0.77, 00:00:15.0,1399.61,Aug-19,Ongoing
FY20Q1,FA20_TR_CU_FB_DISP,CU_FB_DISP,FB_DISP,48031,0.006,56,0.8182, 00:02:00.0,102.91,Aug-19,Dec-19
FY20Q1,FA20_TR_CU_IG_DISP,CU_IG_DISP,IG_DISP,61624,0.0044,196,0.9847, 00:02:05.0,599.97,Aug-19,Jun-20
FY20Q1,FA20_UG_HS_DBM_DISP,HS_DBM_DISP,DBM_DISP,590258,0.0008,1012,0.7178, 00:00:15.0,9089.24,Aug-19,Jun-20
FY20Q1,FA20_UG_HS_FB_DISP,HS_FB_DISP,FB_DISP,265646,0.0044,283,0.8889, 00:01:05.0,700.62,Aug-19,Mar-20
FY20Q1,FA20_UG_HS_IG_DISP,HS_IG_DISP,IG_DISP,229217,0.0024,248,0.9321, 00:01:05.0,1758.83,Aug-19,Jun-20
FY20Q1,FA20_UG_HS_TW_DISP,HS_TW_DISP,TW_DISP,5751,0,28,0.8333, 00:00:25.0,237.44,Sep-19,Jan-20
FY20Q1,FA20_UG_IN_PIN_DISP,IN_PIN_DISP,PIN_DISP,99808,0.0053,311,0.9428, 00:00:45.0,652.55,Aug-19,Dec-19
FY20Q1,FA20_UG_TL_DBM_DISP,TL_DBM_DISP,DBM_DISP,290110,0.0015,872,0.8157, 00:00:35.0,3491.33,Mar-19,Jun-20
FY20Q1,FA20_UG_TL_FB_CAR,TL_FB_CAR,FB_CAR,50816,0.0037,133,0.918, 00:00:25.0,351.56,Mar-19,Nov-19
FY20Q1,FA20_UG_TL_FB_DISP,TL_FB_DISP,FB_DISP,98472,0.0037,193,0.8736, 00:03:20.0,335.29,Mar-19,Mar-20
FY20Q1,FA20_UG_TL_FB_VID,TL_FB_VID,FB_VID,103271,0.0058,258,0.9407, 00:01:15.0,560.03,Mar-19,Nov-19
FY20Q1,FA20_UG_TL_IG_CAR,TL_IG_CAR,IG_CAR,74729,0.0027,118,0.9009, 00:01:55.0,498.68,Mar-19,Nov-19
FY20Q1,FA20_UG_TL_IG_DISP,TL_IG_DISP,IG_DISP,23197,0.0017,28,1,NA,144.28,Mar-19,Mar-20
FY20Q1,FA20_UG_TL_IG_VID,TL_IG_VID,IG_VID,15365,0.0029,44,0.9524, 00:01:15.0,100.69,Mar-19,Nov-19
FY20Q1,SU19_IC_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,1646,0.0018,7,0.8571,Inf:NaN:NaNNaN,1.04,Feb-19,Jun-20
FY20Q1,SU19_IC_ALL_IG_DISP,ALL_IG_DISP,IG_DISP,1796,0.0033,6,1,NA,13.22,Feb-19,Feb-20
FY20Q2,FA20_CGCY_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,197945,0.0022,229,0.9151, 00:01:25.0,394.18,Aug-19,Oct-19
FY20Q2,FA20_CGCY_ALL_IG_DISP,ALL_IG_DISP,IG_DISP,32027,0.0059,144,1,NA,351.21,Aug-19,Oct-19
FY20Q2,FA20_CGCY_ALL_LI_DISP,ALL_LI_DISP,LI_DISP,1735,0.0098,16,0.8, 00:00:05.0,65.57,Aug-19,Nov-19
FY20Q2,FA20_CLR_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,150525,0.0026,281,0.9213, 00:02:30.0,494.15,Aug-19,Nov-19
FY20Q2,FA20_CLR_TL_FB_DISP,TL_FB_DISP,FB_DISP,110103,0.0039,283,0.9527, 00:04:10.0,737.22,Aug-19,Nov-19
FY20Q2,FA20_DC_WA_DBM_DISP,WA_DBM_DISP,DBM_DISP,1196427,0.0009,1757,0.6404, 00:00:20.0,12939,Aug-19,May-20
FY20Q2,FA20_DC_WA_FB_DISP,WA_FB_DISP,FB_DISP,1309415,0.0028,2107,0.9115, 00:01:55.0,2725.98,Aug-19,Ongoing
FY20Q2,FA20_DC_WA_GM_TEXT,WA_GM_TEXT,GM_TEXT,27360,0.1644,206,0.6, 00:01:05.0,2309.64,Aug-19,Mar-20
FY20Q2,FA20_DC_WA_IG_DISP,WA_IG_DISP,IG_DISP,2285,0.0088,19,0.9412, 00:00:55.0,24.02,Aug-19,Ongoing
FY20Q2,FA20_DC_WA_LI_TEXT,WA_LI_TEXT,LI_TEXT,9234,0.4151,88,0.5918, 00:01:05.0,1870.99,Oct-19,Jun-20
FY20Q2,FA20_DC_WA_PIN_DISP,WA_PIN_DISP,PIN_DISP,459169,0.0031,496,0.9381, 00:01:15.0,2267.45,Aug-19,Dec-19
FY20Q2,FA20_GR_ALL_LI_TEXT,ALL_LI_TEXT,LI_TEXT,4398,0.5914,39,0.8148, 00:00:45.0,659.7,Aug-19,Jun-20
FY20Q2,FA20_MPH_ALL_DBM_DISP,ALL_DBM_DISP,DBM_DISP,48572,0.0033,452,0.683, 00:00:10.0,419,Feb-19,Jun-20
FY20Q2,FA20_MPH_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,64060,0.0027,123,0.9167, 00:00:40.0,161.86,Feb-19,Feb-20
FY20Q2,FA20_MPH_ALL_LI_DISP,ALL_LI_DISP,LI_DISP,11559,0.0057,32,0.9688, 00:29:00.0,296.72,Dec-19,Apr-20
FY20Q2,FA20_POL_ALL_DBM_DISP,ALL_DBM_DISP,DBM_DISP,49180,0.0038,452,0.6844, 00:00:05.0,427.97,Feb-19,Jun-20
FY20Q2,FA20_POL_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,72356,0.0033,137,0.9213, 00:03:00.0,172.64,Feb-19,Feb-20
FY20Q2,FA20_POL_ALL_LI_DISP,ALL_LI_DISP,LI_DISP,11887,0.0052,61,0.75, 00:01:10.0,306.75,Dec-19,Apr-20
FY20Q2,FA20_TR_CU_DBM_DISP,CU_DBM_DISP,DBM_DISP,959943,0.0008,1507,0.5766, 00:00:35.0,9136.12,Aug-19,Ongoing
FY20Q2,FA20_TR_CU_FB_DISP,CU_FB_DISP,FB_DISP,124800,0.0034,210,0.8521, 00:02:55.0,274.68,Aug-19,Dec-19
FY20Q2,FA20_TR_CU_FB_VID,CU_FB_VID,FB_VID,138338,0.0093,532,0.9639, 00:00:20.0,1174.71,Nov-19,Feb-20
FY20Q2,FA20_TR_CU_IG_DISP,CU_IG_DISP,IG_DISP,7729,0.006,33,0.9091, 00:03:55.0,94.37,Aug-19,Jun-20
FY20Q2,FA20_TR_CU_IG_ST,CU_IG_ST,IG_ST,6429,0.0034,29,1,NA,47.24,Nov-19,Jun-20
FY20Q2,FA20_TR_CU_IG_VID,CU_IG_VID,IG_VID,20251,0.004,73,0.9859, 00:00:25.0,158.98,Nov-19,Jun-20
FY20Q2,FA20_TR_CU_SC_VID,CU_SC_VID,SC_VID,505353,0.01,3187,0.8885, 00:10:15.0,1919.99,Oct-19,Ongoing
FY20Q2,FA20_TR_CU_TW_DISP,CU_TW_DISP,TW_DISP,70799,0,472,0.8109, 00:01:30.0,2416.91,Oct-19,Apr-20
FY20Q2,FA20_TR_CU_YT_VID,CU_YT_VID,YT_VID,82276,0.0008,34,0.8529, 00:02:10.0,1566.98,Oct-19,Mar-20
FY20Q2,FA20_UG_HS_DBM_DISP,HS_DBM_DISP,DBM_DISP,987118,0.001,1845,0.554, 00:00:15.0,12182.67,Aug-19,Jun-20
FY20Q2,FA20_UG_HS_FB_DISP,HS_FB_DISP,FB_DISP,360044,0.0039,431,0.9074, 00:01:25.0,854.7,Aug-19,Mar-20
FY20Q2,FA20_UG_HS_FB_VID,HS_FB_VID,FB_VID,129694,0.0063,232,0.9646, 00:01:25.0,581.46,Nov-19,Apr-20
FY20Q2,FA20_UG_HS_IG_DISP,HS_IG_DISP,IG_DISP,228387,0.0016,167,0.9122, 00:01:30.0,1468.51,Aug-19,Jun-20
FY20Q2,FA20_UG_HS_IG_ST,HS_IG_ST,IG_ST,108120,0.0013,105,0.94, 00:00:40.0,660.22,Nov-19,Jan-20
FY20Q2,FA20_UG_HS_IG_VID,HS_IG_VID,IG_VID,248311,0.0017,157,0.9808, 00:00:25.0,1414.31,Nov-19,Jan-20
FY20Q2,FA20_UG_HS_SC_VID,HS_SC_VID,SC_VID,1205316,0.0088,1595,0.9596, 00:07:10.0,2969.7,Oct-19,May-20
FY20Q2,FA20_UG_HS_TW_DISP,HS_TW_DISP,TW_DISP,17280,0,19,0.9412, 00:00:20.0,674.61,Sep-19,Jan-20
FY20Q2,FA20_UG_HS_YT_VID,HS_YT_VID,YT_VID,140772,0.0014,89,0.8621, 00:00:25.0,2392.76,Oct-19,Jan-20
FY20Q2,FA20_UG_IN_PIN_DISP,IN_PIN_DISP,PIN_DISP,263182,0.0051,637,0.9542, 00:01:15.0,1904.13,Aug-19,Dec-19
FY20Q2,FA20_UG_TL_DBM_DISP,TL_DBM_DISP,DBM_DISP,535338,0.001,1034,0.7233, 00:00:25.0,6508.46,Mar-19,Jun-20
FY20Q2,FA20_UG_TL_FB_CAR,TL_FB_CAR,FB_CAR,79786,0.0029,138,0.873, 00:01:25.0,368.58,Mar-19,Nov-19
FY20Q2,FA20_UG_TL_FB_DISP,TL_FB_DISP,FB_DISP,127670,0.0037,258,0.8828, 00:02:15.0,371.83,Mar-19,Mar-20
FY20Q2,FA20_UG_TL_FB_VID,TL_FB_VID,FB_VID,290004,0.005,491,0.9558, 00:01:40.0,1496.4,Mar-19,Nov-19
FY20Q2,FA20_UG_TL_IG_CAR,TL_IG_CAR,IG_CAR,120265,0.0023,148,0.9281, 00:02:40.0,607.48,Mar-19,Nov-19
FY20Q2,FA20_UG_TL_IG_DISP,TL_IG_DISP,IG_DISP,6243,0.0026,10,0.75, 00:00:30.0,31.09,Mar-19,Mar-20
FY20Q2,FA20_UG_TL_IG_VID,TL_IG_VID,IG_VID,22884,0.0009,11,1,NA,133.44,Mar-19,Nov-19
FY20Q3,FA20_DC_WA_DBM_DISP,WA_DBM_DISP,DBM_DISP,430767,0.0011,893,0.7652, 00:00:35.0,2726.89,Aug-19,May-20
FY20Q3,FA20_DC_WA_FB_DISP,WA_FB_DISP,FB_DISP,1488783,0.0022,2007,0.8889, 00:01:30.0,1851.74,Aug-19,Ongoing
FY20Q3,FA20_DC_WA_GM_TEXT,WA_GM_TEXT,GM_TEXT,26957,0.1332,131,0.8, 00:01:55.0,1617.89,Aug-19,Mar-20
FY20Q3,FA20_DC_WA_IG_DISP,WA_IG_DISP,IG_DISP,248,0.0081,2,1,NA,1.09,Aug-19,Ongoing
FY20Q3,FA20_GR_ALL_DBM_DISP,ALL_DBM_DISP,DBM_DISP,649545,0.0013,1496,0.8395, 00:00:30.0,4330.37,Aug-19,Jun-20
FY20Q3,FA20_GR_ALL_IG_DISP,ALL_IG_DISP,IG_DISP,25898,0.0045,105,0.9615, 00:03:25.0,248.31,Aug-19,Ongoing
FY20Q3,FA20_MPH_ALL_DBM_DISP,ALL_DBM_DISP,DBM_DISP,68495,0.0017,493,0.6239, 00:00:20.0,458.15,Feb-19,Jun-20
FY20Q3,FA20_MPH_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,308070,0.002,417,0.8766, 00:01:35.0,394.22,Feb-19,Feb-20
FY20Q3,FA20_MPH_ALL_LI_DISP,ALL_LI_DISP,LI_DISP,18046,0.0065,64,0.8525, 00:00:20.0,581.37,Dec-19,Apr-20
FY20Q3,FA20_POL_ALL_DBM_DISP,ALL_DBM_DISP,DBM_DISP,68667,0.0015,430,0.5948, 00:00:20.0,462.8,Feb-19,Jun-20
FY20Q3,FA20_POL_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,191469,0.0022,264,0.9283, 00:02:45.0,271.25,Feb-19,Feb-20
FY20Q3,FA20_POL_ALL_LI_DISP,ALL_LI_DISP,LI_DISP,19093,0.006,95,0.8889, 00:02:20.0,591.17,Dec-19,Apr-20
FY20Q3,FA20_TR_CU_DBM_DISP,CU_DBM_DISP,DBM_DISP,262059,0.0011,625,0.7265, 00:00:20.0,1986.54,Aug-19,Ongoing
FY20Q3,FA20_TR_CU_IG_DISP,CU_IG_DISP,IG_DISP,20453,0.0029,61,0.9508, 00:07:50.0,142.59,Aug-19,Jun-20
FY20Q3,FA20_TR_CU_IG_ST,CU_IG_ST,IG_ST,9349,0.002,20,0.95, 00:26:55.0,37.39,Nov-19,Jun-20
FY20Q3,FA20_TR_CU_IG_VID,CU_IG_VID,IG_VID,38851,0.002,79,0.92, 00:01:25.0,154.17,Nov-19,Jun-20
FY20Q3,FA20_TR_CU_SC_VID,CU_SC_VID,SC_VID,258715,0.0116,4912,0.9825, 00:13:10.0,842.18,Oct-19,Ongoing
FY20Q3,FA20_TR_CU_YT_VID,CU_YT_VID,YT_VID,47461,0.0008,32,0.875, 00:00:40.0,844.1,Oct-19,Mar-20
FY20Q3,FA20_UG_HS_DBM_DISP,HS_DBM_DISP,DBM_DISP,561818,0.0011,802,0.8191, 00:00:45.0,4939.1,Aug-19,Jun-20
FY20Q3,FA20_UG_HS_FB_DISP,HS_FB_DISP,FB_DISP,67819,0.0038,87,0.9529, 00:06:20.0,112.69,Aug-19,Mar-20
FY20Q3,FA20_UG_HS_FB_VID,HS_FB_VID,FB_VID,44901,0.0057,98,0.9684, 00:00:20.0,143.68,Nov-19,Apr-20
FY20Q3,FA20_UG_HS_IG_DISP,HS_IG_DISP,IG_DISP,12497,0.0022,18,0.625, 00:01:00.0,67.23,Aug-19,Jun-20
FY20Q3,FA20_UG_HS_IG_ST,HS_IG_ST,IG_ST,84876,0.0014,57,0.9107, 00:02:10.0,399.5,Nov-19,Jan-20
FY20Q3,FA20_UG_HS_IG_VID,HS_IG_VID,IG_VID,38651,0.0014,25,1,NA,177.23,Nov-19,Jan-20
FY20Q3,FA20_UG_HS_SC_VID,HS_SC_VID,SC_VID,191370,0.009,2817,0.9858, 00:21:05.0,287.81,Oct-19,May-20
FY20Q3,FA21_DC_WA_DBM_DISP,WA_DBM_DISP,DBM_DISP,701459,0.0009,1075,0.7442, 00:00:25.0,4793.2,Feb-20,Ongoing
FY20Q3,FA21_DC_WA_FB_VID,WA_FB_VID,FB_VID,45053,0.0142,427,0.8867, 00:02:10.0,360.37,Feb-20,Ongoing
FY20Q3,FA21_DC_WA_GM_TEXT,WA_GM_TEXT,GM_TEXT,31107,0.1187,129,0.5821, 00:01:25.0,1675.91,Feb-20,Jun-20
FY20Q3,FA21_DC_WA_IG_VID,WA_IG_VID,IG_VID,220,0,12,1,NA,0.89,Feb-20,Ongoing
FY20Q3,FA21_DC_WA_LI_TEXT,WA_LI_TEXT,LI_TEXT,3668,0.6797,95,0.5263, 00:01:00.0,1002.04,Feb-20,Ongoing
FY20Q3,FA21_GR_ALL_DBM_DISP,ALL_DBM_DISP,DBM_DISP,961782,0.0008,1296,0.7351, 00:00:55.0,7459.08,Feb-20,Ongoing
FY20Q3,FA21_GR_ALL_FB_VID,ALL_FB_VID,FB_VID,670726,0.0078,2552,0.9026, 00:01:15.0,4701.14,Feb-20,Ongoing
FY20Q3,FA21_GR_ALL_IG_VID,ALL_IG_VID,IG_VID,18128,0.0046,85,0.9765, 00:11:30.0,152.61,Feb-20,Ongoing
FY20Q3,FA21_GR_ALL_LI_TEXT,ALL_LI_TEXT,LI_TEXT,5453,0.3747,23,0.3636, 00:00:50.0,817.7,Feb-20,Ongoing
FY20Q3,FA21_TR_CU_DBM_DISP,CU_DBM_DISP,DBM_DISP,415972,0.0011,839,0.6999, 00:00:10.0,3447.04,Feb-20,Ongoing
FY20Q3,FA21_TR_CU_FB_VID,CU_FB_VID,FB_VID,270842,0.0041,514,0.9621, 00:01:50.0,1055.11,Feb-20,Ongoing
FY20Q3,FA21_TR_CU_IG_ST,CU_IG_ST,IG_ST,5573,0.0016,16,0.875, 00:07:45.0,22.32,Feb-20,Jun-20
FY20Q3,FA21_TR_CU_IG_VID,CU_IG_VID,IG_VID,30259,0.0021,64,0.9194, 00:04:25.0,141.75,Feb-20,Jun-20
FY20Q3,FA21_TR_CU_SC_VID,CU_SC_VID,SC_VID,141063,0.011,3730,0.9836, 00:12:30.0,509.65,Feb-20,Ongoing
FY20Q3,FA21_TR_CU_YT_VID,CU_YT_VID,YT_VID,42374,0.0011,29,0.931, 00:00:20.0,754.72,Mar-20,Ongoing
FY20Q3,FA21_UG_HS_DBM_DISP,HS_DBM_DISP,DBM_DISP,393718,0.0011,726,0.7353, 00:00:20.0,3372.68,Feb-20,Ongoing
FY20Q3,FA21_UG_HS_FB_VID,HS_FB_VID,FB_VID,160666,0.0037,208,0.9557, 00:02:15.0,455.53,Feb-20,Ongoing
FY20Q3,FA21_UG_HS_IG_ST,HS_IG_ST,IG_ST,157027,0.001,115,0.9652, 00:02:20.0,749.01,Feb-20,Ongoing
FY20Q3,FA21_UG_HS_IG_VID,HS_IG_VID,IG_VID,106102,0.0012,92,0.9674, 00:04:25.0,466.5,Feb-20,Ongoing
FY20Q3,FA21_UG_HS_SC_VID,HS_SC_VID,SC_VID,777275,0.0113,4332,0.9741, 00:09:05.0,1297.63,Feb-20,Jun-20
FY20Q3,FA21_UG_HS_YT_VID,HS_YT_VID,YT_VID,120454,0.0011,89,0.8605, 00:01:15.0,2374.53,Mar-20,Jun-20
FY20Q3,FA21_UG_IN_PIN_DISP,IN_PIN_DISP,PIN_DISP,148571,0.0036,90,0.9213, 00:01:45.0,774.79,Feb-20,Jun-20
FY20Q3,FA21_UG_IN_PIN_VID,IN_PIN_VID,PIN_VID,57471,0.0026,18,1,NA,210.24,Feb-20,May-20
FY20Q3,FA21_UG_TL_DBM_DISP,TL_DBM_DISP,DBM_DISP,410362,0.0018,1114,0.7895, 00:00:30.0,2865.4,Mar-20,Ongoing
FY20Q3,FA21_UG_TL_FB_VID,TL_FB_VID,FB_VID,238709,0.0081,1140,0.9143, 00:00:50.0,1675.61,Mar-20,May-20
FY20Q3,FA21_UG_TL_SC_VID,TL_SC_VID,SC_VID,694460,0.0142,2200,0.9453, 00:03:10.0,1735.74,Mar-20,Jun-20
FY20Q3,SU20_SIC_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,321945,0.0023,480,0.8837, 00:01:30.0,563.37,Feb-20,Ongoing
FY20Q3,SU20_SIC_ALL_IG_DISP,ALL_IG_DISP,IG_DISP,67115,0.0033,233,0.9722, 00:02:40.0,542.36,Feb-20,Jun-20
FY20Q4,FA20_DC_WA_FB_DISP,WA_FB_DISP,FB_DISP,631528,0.0038,3599,0.8556, 00:01:30.0,1326.73,Aug-19,Ongoing
FY20Q4,FA20_DC_WA_IG_DISP,WA_IG_DISP,IG_DISP,525,0,9,1,NA,2.48,Aug-19,Ongoing
FY20Q4,FA20_GR_ALL_IG_DISP,ALL_IG_DISP,IG_DISP,37254,0.0047,364,0.938, 00:02:35.0,358.47,Aug-19,Ongoing
FY20Q4,FA20_TR_CU_IG_DISP,CU_IG_DISP,IG_DISP,82596,0.0029,465,0.8817, 00:03:35.0,587.38,Aug-19,Jun-20
FY20Q4,FA20_TR_CU_IG_ST,CU_IG_ST,IG_ST,34292,0.0015,144,0.9653, 00:07:35.0,145.97,Nov-19,Jun-20
FY20Q4,FA20_TR_CU_IG_VID,CU_IG_VID,IG_VID,73471,0.0022,286,0.9291, 00:05:55.0,367.64,Nov-19,Jun-20
FY20Q4,FA20_TR_CU_SC_VID,CU_SC_VID,SC_VID,196089,0.0101,2423,0.9926, 00:03:50.0,340.59,Oct-19,Ongoing
FY20Q4,FA21_CGCY_ALL_DBM_DISP,ALL_DBM_DISP,DBM_DISP,579606,0.0012,2276,0.6073, 00:00:20.0,5702.63,Apr-20,Ongoing
FY20Q4,FA21_CGCY_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,1327884,0.0029,9399,0.9166, 00:02:40.0,2652.13,Apr-20,Ongoing
FY20Q4,FA21_CGCY_ALL_IG_DISP,ALL_IG_DISP,IG_DISP,2899,0.0045,798,0.8984, 00:02:20.0,12.07,Apr-20,Jun-20
FY20Q4,FA21_CGCY_ALL_LI_DISP,ALL_LI_DISP,LI_DISP,55955,0.0058,1116,0.865, 00:03:50.0,2075.67,Apr-20,Ongoing
FY20Q4,FA21_DC_WA_DBM_DISP,WA_DBM_DISP,DBM_DISP,794861,0.0008,1996,0.7356, 00:00:30.0,5839.39,Feb-20,Ongoing
FY20Q4,FA21_DC_WA_FB_VID,WA_FB_VID,FB_VID,20566,0.0221,610,0.8113, 00:03:40.0,223,Feb-20,Ongoing
FY20Q4,FA21_DC_WA_GM_TEXT,WA_GM_TEXT,GM_TEXT,60397,0.1103,479,0.5819, 00:02:20.0,1537.12,Feb-20,Jun-20
FY20Q4,FA21_DC_WA_IG_VID,WA_IG_VID,IG_VID,643,0.0031,8,1,NA,2.14,Feb-20,Ongoing
FY20Q4,FA21_DC_WA_LI_TEXT,WA_LI_TEXT,LI_TEXT,5548,0.5106,431,0.4558, 00:01:10.0,1114.59,Feb-20,Ongoing
FY20Q4,FA21_GR_ALL_DBM_DISP,ALL_DBM_DISP,DBM_DISP,1155084,0.0007,2399,0.7232, 00:00:35.0,9079.92,Feb-20,Ongoing
FY20Q4,FA21_GR_ALL_FB_VID,ALL_FB_VID,FB_VID,680954,0.0082,6130,0.8575, 00:01:50.0,5417.75,Feb-20,Ongoing
FY20Q4,FA21_GR_ALL_IG_VID,ALL_IG_VID,IG_VID,37900,0.0044,306,0.9542, 00:10:50.0,313.5,Feb-20,Ongoing
FY20Q4,FA21_TR_CU_DBM_DISP,CU_DBM_DISP,DBM_DISP,1394886,0.001,4784,0.6994, 00:00:30.0,11380.01,Feb-20,Ongoing
FY20Q4,FA21_TR_CU_FB_VID,CU_FB_VID,FB_VID,395235,0.0038,1328,0.944, 00:02:20.0,1515.55,Feb-20,Ongoing
