"Term","Audience","Product","Code_Vendor","Code_Medium","Date","Impressions","Clicks","Bounces","Sessions","Swipes","CTR","SwipeUpRatePct","UPV","BR","Av_TOP","ClickableCompRate","VTR","CTOR","OpenRate","Sends","ViewRate","ClickableCompletions","Completions","Opens","LIOpens","LIClicks","Engagements","LICTOR","EngRate","EngagementRate","Master_Exits","Master_Pageviews","Master_Time_On_Page","Cost","Avg_RR","Results","Views"
"FA19","ALL","POL","LI","TEXT",2018-08-12,185,3,0,0,0,1.62,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,3,NA,Inf,1.62,0,0,0,5.67,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-13,217,1,0,0,0,0.46,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,0.46,0,0,0,6.94,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-14,207,1,0,0,0,0.48,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,0.48,0,0,0,6.21,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-15,200,2,0,0,0,1,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,2,NA,Inf,1,0,0,0,6.62,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-16,147,1,0,0,0,0.68,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,0.68,0,0,0,4.86,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-17,165,2,0,0,0,1.21,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,2,NA,Inf,1.21,0,0,0,4.43,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-18,156,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,4.38,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-19,143,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3.83,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-20,168,1,0,0,0,0.6,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,0.6,0,0,0,3.21,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-21,166,1,0,0,0,0.6,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,0.6,0,0,0,4.06,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-22,178,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,4.09,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-23,131,2,0,0,0,1.53,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,3,NA,Inf,2.29,0,0,0,3.05,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-24,128,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,4,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-25,136,2,0,0,0,1.47,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,2,NA,Inf,1.47,0,0,0,3.52,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-26,130,1,0,0,0,0.77,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,0.77,0,0,0,4.02,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-27,186,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,4.93,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-28,167,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3.58,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-29,176,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,4.23,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-30,181,2,0,0,0,1.1,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,2,NA,Inf,1.1,0,0,0,5.03,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-08-31,107,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3.36,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-01,37,1,0,0,0,2.7,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,2.7,0,0,0,3.59,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-02,60,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,1,NA,Inf,1.67,0,0,0,3.47,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-03,131,2,0,0,0,1.53,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,2,NA,Inf,1.53,0,0,0,5.51,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-04,81,1,0,0,0,1.23,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,1.23,0,0,0,4.41,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-05,120,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,4.97,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-06,139,2,0,0,0,1.44,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,2,NA,Inf,1.44,0,0,0,4.58,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-07,68,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3.37,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-08,38,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,1,NA,Inf,2.63,0,0,0,2.87,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-09,52,1,0,0,0,1.92,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,1.92,0,0,0,3.27,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-10,90,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,2.45,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-11,98,1,0,0,0,1.02,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,1.02,0,0,0,3.07,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-12,129,2,0,0,0,1.55,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,2,NA,Inf,1.55,0,0,0,2.71,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-13,79,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,2.59,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-14,128,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,3.75,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-15,75,1,0,0,0,1.33,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,1.33,0,0,0,3,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-16,46,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.91,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-17,31,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,2.7,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-18,67,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,2.7,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-19,76,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,1,NA,Inf,1.32,0,0,0,3.29,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-20,82,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,4.04,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-21,85,2,0,0,0,2.35,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,2,NA,Inf,2.35,0,0,0,5.35,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-22,81,2,0,0,0,2.47,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,2,NA,Inf,2.47,0,0,0,6.7,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-23,94,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,6.9,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-24,115,1,0,0,0,0.87,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,0.87,0,0,0,7.36,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-25,108,1,0,0,0,0.93,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,0.93,0,0,0,7.33,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-26,116,1,0,0,0,0.86,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,0.86,0,0,0,6.09,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-27,95,1,0,0,0,1.05,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,1.05,0,0,0,6.14,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-28,119,2,0,0,0,1.68,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,2,NA,Inf,1.68,0,0,0,7.37,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-29,126,2,0,0,0,1.59,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,2,NA,Inf,1.59,0,0,0,7.31,NA,NA,0
"FA19","ALL","POL","LI","TEXT",2018-09-30,72,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,5.94,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-08-28,0,0,1,1,0,NA,NA,1,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,1,1,0,0,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-01,1997,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-02,1078,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-03,2188,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-04,401,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-05,922,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-06,2318,2,2,2,0,0.09,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,0,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-07,3424,2,0,0,0,0.06,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-08,2346,1,0,0,0,0.04,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-09,1021,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-10,3554,2,0,0,0,0.06,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-11,4805,3,2,2,0,0.06,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,48.05,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-12,7536,7,1,2,0,0.09,0,3,50, 00:00:25.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,6,104,75.36,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-13,3333,2,1,1,0,0.06,0,1,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,33.33,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-14,3577,2,0,0,0,0.06,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,35.77,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-15,3477,4,1,3,0,0.12,0,3,33.33, 00:10:40.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,3,5,1275,34.77,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-16,2960,2,2,2,0,0.07,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,29.6,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-17,3394,4,2,2,0,0.12,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,33.94,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-18,2968,3,1,1,0,0.1,0,1,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,29.68,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-19,2819,1,1,1,0,0.04,0,1,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,28.19,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-20,2779,4,2,2,0,0.14,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,27.79,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-21,2527,1,0,0,0,0.04,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,25.27,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-22,2731,3,2,2,0,0.11,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,27.31,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-23,2571,3,2,2,0,0.12,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,25.71,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-24,3012,4,2,2,0,0.13,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,30.12,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-25,3272,1,0,0,0,0.03,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,32.72,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-26,3109,3,2,2,0,0.1,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,31.09,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-27,2828,2,1,1,0,0.07,0,1,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,28.28,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-28,2831,2,1,1,0,0.07,0,1,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,28.31,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-29,2697,1,1,1,0,0.04,0,1,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,26.97,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-09-30,2587,2,3,3,0,0.08,0,3,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,3,3,0,25.87,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-01,2762,2,2,2,0,0.07,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,27.62,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-02,3201,2,2,2,0,0.06,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,32.01,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-03,2963,3,3,3,0,0.1,0,3,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,3,3,0,29.63,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-04,3007,3,2,2,0,0.1,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,30.07,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-05,2086,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,20.86,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-06,2855,2,0,0,0,0.07,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,28.55,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-07,2447,3,2,2,0,0.12,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,24.47,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-08,3626,3,2,2,0,0.08,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,36.26,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-09,1826,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,18.26,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-10,1939,4,4,4,0,0.21,0,4,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,4,4,0,19.39,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-11,1748,1,0,0,0,0.06,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,17.48,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-12,2014,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,20.14,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-13,1455,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,14.55,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-14,733,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,7.33,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-15,1222,0,1,1,0,0,0,1,100,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,12.22,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-16,1492,2,2,2,0,0.13,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,14.92,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-17,1871,0,1,1,0,0,0,1,100,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,18.71,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-18,2706,4,3,3,0,0.15,0,3,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,3,3,0,27.06,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-19,1654,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,16.54,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-20,890,0,2,2,0,0,0,2,100,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,8.9,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-21,468,1,0,0,0,0.21,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,4.68,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-22,1035,1,0,1,0,0.1,0,1,0, 00:00:10.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,2,9,10.35,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-23,1605,1,5,5,0,0.06,0,5,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,5,5,0,16.05,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-24,1703,2,2,2,0,0.12,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,17.03,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-25,1529,3,1,2,0,0.2,0,2,50, 00:00:00.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,3,1,15.29,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-26,1463,1,1,1,0,0.07,0,1,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,14.63,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-27,1528,3,5,5,0,0.2,0,5,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,5,5,0,15.28,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-28,1511,2,3,3,0,0.13,0,3,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,3,3,0,15.11,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-29,1905,5,4,5,0,0.26,0,5,80, 00:00:40.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,5,6,38,19.05,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-30,1781,1,1,1,0,0.06,0,1,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,29.21,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-10-31,1659,7,5,5,0,0.42,0,5,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,5,5,0,29.05,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-01,2330,4,1,1,0,0.17,0,1,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,23.3,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-02,1884,3,2,2,0,0.16,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,32.22,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-03,1425,3,1,1,0,0.21,0,1,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,28.23,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-04,1317,4,3,3,0,0.3,0,3,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,3,3,0,24.29,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-05,1495,3,1,1,0,0.2,0,1,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,25.17,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-06,3723,5,4,5,0,0.13,0,6,80, 00:00:50.0,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,5,6,52,37.23,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-07,2613,7,5,5,0,0.27,0,5,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,5,5,0,26.13,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-08,2673,3,3,3,0,0.11,0,3,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,3,3,0,26.73,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-09,2840,5,4,4,0,0.18,0,4,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,4,4,0,28.4,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-10,2740,6,2,2,0,0.22,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,27.4,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-11,2271,3,4,4,0,0.13,0,4,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,4,4,0,22.71,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-12,2615,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,26.15,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-13,4798,2,0,0,0,0.04,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,44.77,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-14,4028,1,0,0,0,0.02,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,37.37,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-15,3480,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,31.42,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-16,3814,6,3,3,0,0.16,0,3,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,3,3,0,35.82,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-17,3685,2,0,0,0,0.05,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,35.07,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-18,2798,3,2,2,0,0.11,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,27.98,NA,NA,0
"FA19","ALL","UNI","BDN","DISP",2018-11-19,1402,2,2,2,0,0.14,0,2,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,2,2,0,14.02,NA,NA,0
